m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct,country,place
12,23,26.2,27.7,27.0,79.5,19.8,0.05,nederlandse-antillen,bonaire
1,0,25.8,27.0,26.3,78.5,19.5,0.02,nederlandse-antillen,curacao
1,1,26.0,27.0,26.5,79.0,20.5,0.02,nederlandse-antillen,curacao
1,2,26.0,27.0,26.5,79.0,20.5,0.03,nederlandse-antillen,curacao
1,3,25.7,26.9,26.2,80.0,20.4,0.09,nederlandse-antillen,curacao
1,4,26.0,27.0,26.2,80.0,20.4,0.06,nederlandse-antillen,curacao
1,5,25.0,26.8,26.0,79.5,19.5,0.07,nederlandse-antillen,curacao
1,6,25.1,27.0,26.0,80.0,17.7,0.09,nederlandse-antillen,curacao
1,7,25.0,26.0,25.5,81.5,19.5,0.13,nederlandse-antillen,curacao
1,8,25.0,26.2,25.5,81.5,18.6,0.07,nederlandse-antillen,curacao
1,9,24.9,26.5,25.7,80.5,18.6,0.1,nederlandse-antillen,curacao
1,10,25.0,26.0,25.5,81.0,17.7,0.12,nederlandse-antillen,curacao
1,11,25.0,26.0,25.5,81.5,17.7,0.12,nederlandse-antillen,curacao
1,12,25.6,27.0,26.2,78.5,16.8,0.14,nederlandse-antillen,curacao
1,13,27.0,28.0,27.5,74.5,20.4,0.17,nederlandse-antillen,curacao
1,14,27.0,29.0,28.0,72.5,22.2,0.22,nederlandse-antillen,curacao
1,15,27.8,29.2,28.6,70.0,22.3,0.33,nederlandse-antillen,curacao
1,16,28.0,30.0,29.0,68.0,22.2,0.46,nederlandse-antillen,curacao
1,17,28.0,30.0,29.0,68.0,21.4,0.54,nederlandse-antillen,curacao
1,18,28.1,29.6,28.9,68.5,22.5,0.55,nederlandse-antillen,curacao
1,19,28.0,29.4,28.8,68.0,21.3,0.47,nederlandse-antillen,curacao
1,20,28.0,29.0,28.5,68.5,21.3,0.24,nederlandse-antillen,curacao
1,21,27.2,28.6,27.8,72.0,20.4,0.06,nederlandse-antillen,curacao
1,22,27.0,28.0,27.5,74.5,19.5,0.02,nederlandse-antillen,curacao
1,23,26.0,27.0,26.5,78.5,18.6,0.0,nederlandse-antillen,curacao
2,0,25.7,27.0,26.4,77.5,20.7,0.02,nederlandse-antillen,curacao
2,1,26.0,26.9,26.5,79.0,21.4,0.02,nederlandse-antillen,curacao
2,2,26.0,26.9,26.3,79.0,21.6,0.02,nederlandse-antillen,curacao
2,3,25.4,26.5,26.0,80.0,20.4,0.02,nederlandse-antillen,curacao
2,4,26.0,26.4,26.0,79.5,21.3,0.02,nederlandse-antillen,curacao
2,5,25.0,26.0,25.7,79.0,21.3,0.05,nederlandse-antillen,curacao
2,6,25.2,26.1,25.7,81.0,18.6,0.08,nederlandse-antillen,curacao
2,7,25.0,26.0,25.5,81.0,19.5,0.08,nederlandse-antillen,curacao
2,8,25.0,26.0,25.5,81.0,19.5,0.07,nederlandse-antillen,curacao
2,9,25.1,26.0,25.5,81.0,18.6,0.1,nederlandse-antillen,curacao
2,10,25.0,26.0,25.5,81.5,18.6,0.07,nederlandse-antillen,curacao
2,11,25.0,26.0,25.5,81.0,18.6,0.08,nederlandse-antillen,curacao
2,12,25.8,26.9,26.3,78.0,18.6,0.08,nederlandse-antillen,curacao
2,13,27.0,28.0,27.5,74.5,22.2,0.13,nederlandse-antillen,curacao
2,14,28.0,29.0,28.5,70.5,22.2,0.19,nederlandse-antillen,curacao
2,15,28.1,29.3,28.7,68.5,23.0,0.3,nederlandse-antillen,curacao
2,16,28.1,30.0,29.0,67.5,23.0,0.49,nederlandse-antillen,curacao
2,17,29.0,30.0,29.2,66.0,23.0,0.48,nederlandse-antillen,curacao
2,18,28.4,29.9,29.2,66.0,24.0,0.48,nederlandse-antillen,curacao
2,19,28.0,30.0,29.0,66.5,22.3,0.44,nederlandse-antillen,curacao
2,20,28.0,29.0,28.6,67.0,22.2,0.34,nederlandse-antillen,curacao
2,21,27.5,28.7,28.2,69.5,21.3,0.13,nederlandse-antillen,curacao
2,22,27.0,28.0,27.5,73.0,21.2,0.0,nederlandse-antillen,curacao
2,23,26.0,27.0,26.5,77.0,20.4,0.0,nederlandse-antillen,curacao
3,0,26.0,26.9,26.5,77.0,21.3,0.0,nederlandse-antillen,curacao
3,1,26.0,27.0,26.5,77.5,21.4,0.0,nederlandse-antillen,curacao
3,2,26.0,27.0,26.5,77.5,22.2,0.0,nederlandse-antillen,curacao
3,3,25.8,26.6,26.2,78.0,20.4,0.0,nederlandse-antillen,curacao
3,4,26.0,26.0,26.0,79.0,20.6,0.0,nederlandse-antillen,curacao
3,5,26.0,26.0,26.0,79.0,20.4,0.0,nederlandse-antillen,curacao
3,6,25.4,26.2,25.8,79.0,19.5,0.0,nederlandse-antillen,curacao
3,7,25.0,26.0,25.5,79.0,19.5,0.0,nederlandse-antillen,curacao
3,8,25.0,26.0,25.5,79.0,19.5,0.01,nederlandse-antillen,curacao
3,9,25.0,26.0,25.6,79.0,19.5,0.03,nederlandse-antillen,curacao
3,10,25.0,26.0,25.5,79.0,19.5,0.02,nederlandse-antillen,curacao
3,11,25.0,26.0,25.5,79.0,18.6,0.02,nederlandse-antillen,curacao
3,12,26.3,27.0,26.8,75.0,20.4,0.05,nederlandse-antillen,curacao
3,13,27.0,28.0,27.5,72.0,23.0,0.02,nederlandse-antillen,curacao
3,14,28.0,29.0,28.5,68.0,23.0,0.05,nederlandse-antillen,curacao
3,15,28.6,29.8,29.3,65.5,23.3,0.14,nederlandse-antillen,curacao
3,16,29.0,30.0,29.5,64.0,24.1,0.19,nederlandse-antillen,curacao
3,17,29.0,30.0,29.6,62.5,24.1,0.19,nederlandse-antillen,curacao
3,18,29.1,30.4,29.8,62.5,24.1,0.19,nederlandse-antillen,curacao
3,19,29.0,30.0,29.5,62.5,24.1,0.15,nederlandse-antillen,curacao
3,20,29.0,30.0,29.5,65.0,23.2,0.12,nederlandse-antillen,curacao
3,21,27.9,29.0,28.4,67.5,22.2,0.0,nederlandse-antillen,curacao
3,22,27.0,28.0,27.5,72.0,22.2,0.0,nederlandse-antillen,curacao
3,23,26.0,27.0,26.5,74.5,21.3,0.0,nederlandse-antillen,curacao
4,0,26.4,27.4,26.9,78.5,21.8,0.0,nederlandse-antillen,curacao
4,1,26.0,27.0,26.5,79.0,22.2,0.0,nederlandse-antillen,curacao
4,2,26.0,27.0,26.5,79.3,21.8,0.02,nederlandse-antillen,curacao
4,3,26.2,27.1,26.7,79.5,20.4,0.02,nederlandse-antillen,curacao
4,4,26.0,27.0,26.5,81.5,20.4,0.03,nederlandse-antillen,curacao
4,5,26.0,27.0,26.5,81.5,19.5,0.02,nederlandse-antillen,curacao
4,6,26.0,26.9,26.4,80.5,18.6,0.03,nederlandse-antillen,curacao
4,7,26.0,27.0,26.5,81.0,19.5,0.07,nederlandse-antillen,curacao
4,8,26.0,27.0,26.5,81.3,19.5,0.05,nederlandse-antillen,curacao
4,9,25.7,26.6,26.2,80.0,18.6,0.02,nederlandse-antillen,curacao
4,10,26.0,27.0,26.5,80.5,18.6,0.0,nederlandse-antillen,curacao
4,11,26.0,27.0,26.5,79.0,19.5,0.03,nederlandse-antillen,curacao
4,12,27.0,28.0,27.5,75.3,21.4,0.03,nederlandse-antillen,curacao
4,13,28.0,29.0,28.5,71.5,23.2,0.03,nederlandse-antillen,curacao
4,14,29.0,30.0,29.5,68.5,23.2,0.12,nederlandse-antillen,curacao
4,15,29.1,30.4,29.7,66.5,24.6,0.23,nederlandse-antillen,curacao
4,16,29.0,31.0,30.0,64.5,24.1,0.15,nederlandse-antillen,curacao
4,17,30.0,31.0,30.5,64.0,25.0,0.18,nederlandse-antillen,curacao
4,18,29.5,31.0,30.3,63.0,25.0,0.17,nederlandse-antillen,curacao
4,19,29.0,31.0,30.0,63.0,24.1,0.1,nederlandse-antillen,curacao
4,20,29.0,30.0,29.5,66.0,23.2,0.05,nederlandse-antillen,curacao
4,21,28.2,29.4,28.8,69.8,22.7,0.03,nederlandse-antillen,curacao
4,22,27.0,28.5,28.0,73.5,22.2,0.0,nederlandse-antillen,curacao
4,23,27.0,28.0,27.5,76.5,22.3,0.0,nederlandse-antillen,curacao
5,0,27.0,27.6,27.3,79.5,23.1,0.0,nederlandse-antillen,curacao
5,1,27.0,27.0,27.0,81.5,23.2,0.0,nederlandse-antillen,curacao
5,2,27.0,27.0,27.0,81.5,23.0,0.03,nederlandse-antillen,curacao
5,3,26.8,27.4,27.1,80.5,22.2,0.03,nederlandse-antillen,curacao
5,4,27.0,27.0,27.0,81.5,22.2,0.03,nederlandse-antillen,curacao
5,5,27.0,27.0,27.0,81.5,21.3,0.05,nederlandse-antillen,curacao
5,6,26.6,27.1,26.9,80.0,20.4,0.05,nederlandse-antillen,curacao
5,7,27.0,27.0,27.0,81.5,21.3,0.07,nederlandse-antillen,curacao
5,8,27.0,27.0,27.0,81.5,21.3,0.06,nederlandse-antillen,curacao
5,9,26.4,27.1,26.8,80.5,20.4,0.06,nederlandse-antillen,curacao
5,10,26.0,27.0,26.5,81.5,20.4,0.09,nederlandse-antillen,curacao
5,11,27.0,27.0,27.0,79.0,21.4,0.08,nederlandse-antillen,curacao
5,12,27.6,28.4,28.1,76.0,24.1,0.07,nederlandse-antillen,curacao
5,13,28.0,29.0,29.0,72.5,25.9,0.1,nederlandse-antillen,curacao
5,14,29.0,30.0,29.5,70.0,25.9,0.13,nederlandse-antillen,curacao
5,15,29.4,30.6,30.0,67.5,26.8,0.18,nederlandse-antillen,curacao
5,16,30.0,31.0,30.5,66.0,26.8,0.14,nederlandse-antillen,curacao
5,17,30.0,31.0,30.5,66.0,27.7,0.12,nederlandse-antillen,curacao
5,18,29.9,30.8,30.4,66.0,27.0,0.06,nederlandse-antillen,curacao
5,19,30.0,31.0,30.5,66.0,26.8,0.04,nederlandse-antillen,curacao
5,20,29.8,30.0,29.9,68.0,25.0,0.02,nederlandse-antillen,curacao
5,21,28.8,29.5,29.2,72.0,25.0,0.0,nederlandse-antillen,curacao
5,22,28.0,29.0,28.5,74.5,23.2,0.0,nederlandse-antillen,curacao
5,23,27.0,28.0,27.5,79.0,24.1,0.0,nederlandse-antillen,curacao
6,0,27.3,28.3,27.8,79.8,21.3,0.0,nederlandse-antillen,curacao
6,1,27.0,28.0,27.5,81.5,22.3,0.01,nederlandse-antillen,curacao
6,2,27.0,28.0,27.5,81.5,22.2,0.01,nederlandse-antillen,curacao
6,3,27.0,28.0,27.5,80.5,20.9,0.06,nederlandse-antillen,curacao
6,4,27.0,28.0,27.5,81.5,20.4,0.06,nederlandse-antillen,curacao
6,5,27.0,28.0,27.5,81.5,20.4,0.08,nederlandse-antillen,curacao
6,6,26.8,27.8,27.3,81.3,20.0,0.08,nederlandse-antillen,curacao
6,7,27.0,28.0,27.5,81.5,20.0,0.1,nederlandse-antillen,curacao
6,8,27.0,28.0,27.5,81.5,20.4,0.15,nederlandse-antillen,curacao
6,9,26.6,27.6,27.1,82.0,19.5,0.18,nederlandse-antillen,curacao
6,10,27.0,28.0,27.1,81.5,19.5,0.16,nederlandse-antillen,curacao
6,11,27.0,28.0,27.5,81.5,20.4,0.17,nederlandse-antillen,curacao
6,12,27.8,29.1,28.5,76.0,22.7,0.2,nederlandse-antillen,curacao
6,13,29.0,30.0,29.5,72.0,25.0,0.14,nederlandse-antillen,curacao
6,14,29.5,31.0,30.4,68.5,25.0,0.27,nederlandse-antillen,curacao
6,15,30.0,31.1,30.7,67.5,25.0,0.31,nederlandse-antillen,curacao
6,16,30.0,32.0,31.0,66.0,26.5,0.31,nederlandse-antillen,curacao
6,17,30.0,32.0,31.0,64.8,26.0,0.22,nederlandse-antillen,curacao
6,18,30.2,31.7,31.0,65.5,25.9,0.21,nederlandse-antillen,curacao
6,19,30.0,31.3,31.0,66.0,25.9,0.14,nederlandse-antillen,curacao
6,20,30.0,31.0,30.5,68.0,24.1,0.09,nederlandse-antillen,curacao
6,21,29.1,30.4,29.8,70.5,24.1,0.04,nederlandse-antillen,curacao
6,22,28.0,30.0,29.0,74.5,23.2,0.01,nederlandse-antillen,curacao
6,23,28.0,29.0,28.3,77.0,22.3,0.0,nederlandse-antillen,curacao
7,0,27.4,28.4,27.9,80.5,20.4,0.02,nederlandse-antillen,curacao
7,1,27.0,28.0,27.5,81.5,21.3,0.01,nederlandse-antillen,curacao
7,2,27.0,28.0,27.5,81.5,20.4,0.02,nederlandse-antillen,curacao
7,3,27.1,28.1,27.7,82.0,19.5,0.06,nederlandse-antillen,curacao
7,4,27.0,28.0,27.5,82.5,20.4,0.03,nederlandse-antillen,curacao
7,5,27.0,28.0,27.5,81.5,20.4,0.11,nederlandse-antillen,curacao
7,6,26.8,28.0,27.4,82.0,19.5,0.12,nederlandse-antillen,curacao
7,7,27.0,28.0,27.5,81.5,19.5,0.15,nederlandse-antillen,curacao
7,8,27.0,28.0,27.5,81.5,18.6,0.1,nederlandse-antillen,curacao
7,9,26.7,27.8,27.2,82.5,17.7,0.13,nederlandse-antillen,curacao
7,10,27.0,28.0,27.4,82.0,17.7,0.14,nederlandse-antillen,curacao
7,11,27.0,28.0,27.5,81.5,18.6,0.15,nederlandse-antillen,curacao
7,12,27.8,29.2,28.5,78.0,21.3,0.13,nederlandse-antillen,curacao
7,13,29.0,30.0,29.5,74.5,23.0,0.17,nederlandse-antillen,curacao
7,14,29.0,31.0,30.0,72.0,24.1,0.21,nederlandse-antillen,curacao
7,15,29.9,31.3,30.7,68.0,24.1,0.33,nederlandse-antillen,curacao
7,16,30.0,32.0,31.0,67.0,25.0,0.31,nederlandse-antillen,curacao
7,17,30.0,32.0,31.0,66.0,25.0,0.26,nederlandse-antillen,curacao
7,18,30.5,31.9,31.1,66.5,25.0,0.2,nederlandse-antillen,curacao
7,19,30.0,32.0,31.0,67.0,25.0,0.07,nederlandse-antillen,curacao
7,20,30.0,31.0,30.5,68.5,24.1,0.06,nederlandse-antillen,curacao
7,21,29.3,30.5,29.9,71.5,23.2,0.04,nederlandse-antillen,curacao
7,22,29.0,30.0,29.0,75.5,21.3,0.0,nederlandse-antillen,curacao
7,23,28.0,29.0,28.5,79.0,21.3,0.0,nederlandse-antillen,curacao
8,0,28.0,29.0,28.6,79.5,21.3,0.01,nederlandse-antillen,curacao
8,1,28.0,29.0,28.5,80.5,22.2,0.02,nederlandse-antillen,curacao
8,2,28.0,29.0,28.5,81.0,21.3,0.02,nederlandse-antillen,curacao
8,3,27.8,28.7,28.2,81.0,19.5,0.05,nederlandse-antillen,curacao
8,4,28.0,28.9,28.4,81.5,19.5,0.09,nederlandse-antillen,curacao
8,5,28.0,28.5,28.0,81.5,19.5,0.07,nederlandse-antillen,curacao
8,6,27.2,28.3,27.9,82.0,17.7,0.06,nederlandse-antillen,curacao
8,7,27.0,28.0,27.5,82.0,17.7,0.11,nederlandse-antillen,curacao
8,8,27.0,28.0,27.5,81.5,16.8,0.13,nederlandse-antillen,curacao
8,9,26.9,28.0,27.6,82.5,15.9,0.1,nederlandse-antillen,curacao
8,10,27.0,28.0,27.5,82.0,16.8,0.11,nederlandse-antillen,curacao
8,11,27.0,28.0,27.5,81.5,16.8,0.13,nederlandse-antillen,curacao
8,12,28.5,29.7,29.1,76.5,20.4,0.15,nederlandse-antillen,curacao
8,13,29.0,31.0,30.0,72.5,22.2,0.15,nederlandse-antillen,curacao
8,14,30.0,31.6,31.0,69.5,23.0,0.14,nederlandse-antillen,curacao
8,15,30.8,32.2,31.5,67.0,23.2,0.19,nederlandse-antillen,curacao
8,16,31.0,32.0,31.5,66.5,23.2,0.21,nederlandse-antillen,curacao
8,17,31.0,32.7,31.5,65.5,23.2,0.19,nederlandse-antillen,curacao
8,18,31.0,32.4,31.7,65.5,24.1,0.17,nederlandse-antillen,curacao
8,19,31.0,32.0,31.5,67.0,23.2,0.11,nederlandse-antillen,curacao
8,20,31.0,32.0,31.5,68.0,23.0,0.09,nederlandse-antillen,curacao
8,21,29.9,31.2,30.6,71.0,22.2,0.0,nederlandse-antillen,curacao
8,22,29.0,30.0,29.5,74.5,22.2,0.01,nederlandse-antillen,curacao
8,23,28.0,29.0,28.8,79.0,22.2,0.01,nederlandse-antillen,curacao
9,0,28.4,29.5,29.0,79.3,19.5,0.04,nederlandse-antillen,curacao
9,1,28.0,29.4,28.6,79.5,19.5,0.05,nederlandse-antillen,curacao
9,2,28.0,29.0,28.5,79.5,18.6,0.07,nederlandse-antillen,curacao
9,3,28.1,29.3,28.7,80.5,17.7,0.06,nederlandse-antillen,curacao
9,4,28.0,29.0,28.5,81.5,16.4,0.08,nederlandse-antillen,curacao
9,5,28.0,29.0,28.5,81.5,15.7,0.1,nederlandse-antillen,curacao
9,6,27.6,28.9,28.2,81.8,14.8,0.09,nederlandse-antillen,curacao
9,7,27.0,29.0,28.0,83.8,14.8,0.08,nederlandse-antillen,curacao
9,8,27.0,28.7,27.7,81.5,14.0,0.09,nederlandse-antillen,curacao
9,9,27.0,28.5,27.7,83.0,13.5,0.1,nederlandse-antillen,curacao
9,10,27.0,28.2,27.5,83.5,14.1,0.14,nederlandse-antillen,curacao
9,11,27.0,29.0,28.0,82.0,13.0,0.13,nederlandse-antillen,curacao
9,12,29.0,30.2,29.6,75.5,17.7,0.16,nederlandse-antillen,curacao
9,13,30.0,31.0,30.5,71.0,19.5,0.16,nederlandse-antillen,curacao
9,14,31.0,32.0,31.5,68.5,20.4,0.16,nederlandse-antillen,curacao
9,15,31.0,32.6,31.8,67.0,21.3,0.23,nederlandse-antillen,curacao
9,16,31.0,33.0,32.1,66.8,21.4,0.27,nederlandse-antillen,curacao
9,17,31.0,33.0,32.3,65.5,21.8,0.13,nederlandse-antillen,curacao
9,18,31.2,32.8,32.1,66.3,21.3,0.09,nederlandse-antillen,curacao
9,19,31.0,33.0,32.0,67.0,21.3,0.09,nederlandse-antillen,curacao
9,20,31.0,32.0,31.5,69.0,20.4,0.07,nederlandse-antillen,curacao
9,21,30.2,31.3,30.8,71.5,20.4,0.06,nederlandse-antillen,curacao
9,22,29.0,30.5,30.0,74.5,19.1,0.04,nederlandse-antillen,curacao
9,23,29.0,30.0,29.5,79.0,20.0,0.03,nederlandse-antillen,curacao
10,0,28.1,29.5,28.8,79.0,18.6,0.08,nederlandse-antillen,curacao
10,1,28.0,29.3,28.7,79.5,19.5,0.13,nederlandse-antillen,curacao
10,2,28.0,29.0,28.5,79.5,18.6,0.19,nederlandse-antillen,curacao
10,3,27.8,29.0,28.4,80.5,16.8,0.18,nederlandse-antillen,curacao
10,4,28.0,29.0,28.5,81.0,16.6,0.18,nederlandse-antillen,curacao
10,5,27.1,29.0,28.0,81.5,14.8,0.2,nederlandse-antillen,curacao
10,6,27.1,28.6,27.9,81.5,13.9,0.16,nederlandse-antillen,curacao
10,7,27.0,28.0,27.5,83.0,13.9,0.17,nederlandse-antillen,curacao
10,8,27.0,28.0,27.5,83.5,13.9,0.24,nederlandse-antillen,curacao
10,9,26.5,28.3,27.3,83.5,13.0,0.22,nederlandse-antillen,curacao
10,10,26.2,28.0,27.3,84.0,13.0,0.29,nederlandse-antillen,curacao
10,11,27.0,28.2,27.5,84.0,13.0,0.24,nederlandse-antillen,curacao
10,12,28.2,30.0,28.9,78.0,15.0,0.21,nederlandse-antillen,curacao
10,13,29.0,31.0,30.0,74.5,17.7,0.2,nederlandse-antillen,curacao
10,14,30.0,31.7,30.5,71.0,19.5,0.25,nederlandse-antillen,curacao
10,15,29.8,31.9,30.9,70.0,19.5,0.33,nederlandse-antillen,curacao
10,16,30.0,32.1,31.0,70.0,19.5,0.39,nederlandse-antillen,curacao
10,17,30.0,32.1,31.3,69.0,20.4,0.32,nederlandse-antillen,curacao
10,18,29.9,32.3,31.1,69.5,19.5,0.26,nederlandse-antillen,curacao
10,19,30.0,32.0,31.0,70.5,19.5,0.17,nederlandse-antillen,curacao
10,20,30.0,31.5,30.6,70.5,18.6,0.12,nederlandse-antillen,curacao
10,21,29.3,31.0,30.1,73.5,18.6,0.04,nederlandse-antillen,curacao
10,22,28.7,30.0,29.4,76.5,18.6,0.07,nederlandse-antillen,curacao
10,23,28.0,29.8,29.0,79.0,19.5,0.05,nederlandse-antillen,curacao
11,0,27.3,28.6,27.9,79.5,16.8,0.1,nederlandse-antillen,curacao
11,1,27.0,28.7,28.0,80.0,17.7,0.18,nederlandse-antillen,curacao
11,2,27.0,28.5,27.8,81.5,17.7,0.29,nederlandse-antillen,curacao
11,3,26.9,28.4,27.7,81.5,15.0,0.38,nederlandse-antillen,curacao
11,4,27.0,28.0,27.5,81.8,15.9,0.36,nederlandse-antillen,curacao
11,5,26.3,28.0,27.3,83.8,14.8,0.33,nederlandse-antillen,curacao
11,6,26.1,28.0,27.1,83.0,14.0,0.29,nederlandse-antillen,curacao
11,7,26.0,28.0,27.0,84.0,13.0,0.41,nederlandse-antillen,curacao
11,8,26.0,28.0,26.8,84.0,13.0,0.41,nederlandse-antillen,curacao
11,9,25.7,27.5,26.6,85.0,12.6,0.39,nederlandse-antillen,curacao
11,10,26.0,27.3,26.5,86.0,13.0,0.4,nederlandse-antillen,curacao
11,11,26.0,27.6,26.8,84.8,13.0,0.32,nederlandse-antillen,curacao
11,12,27.0,28.8,27.9,81.5,13.9,0.33,nederlandse-antillen,curacao
11,13,28.0,30.0,29.0,77.3,16.8,0.39,nederlandse-antillen,curacao
11,14,29.0,30.0,29.5,74.5,17.7,0.44,nederlandse-antillen,curacao
11,15,29.0,30.8,29.9,73.3,18.2,0.51,nederlandse-antillen,curacao
11,16,29.6,31.0,30.3,71.0,19.1,0.61,nederlandse-antillen,curacao
11,17,29.0,31.0,30.0,71.0,18.6,0.56,nederlandse-antillen,curacao
11,18,29.1,31.2,30.0,71.5,19.1,0.42,nederlandse-antillen,curacao
11,19,29.0,31.0,30.0,72.5,18.6,0.41,nederlandse-antillen,curacao
11,20,29.0,30.3,29.6,73.8,17.7,0.31,nederlandse-antillen,curacao
11,21,28.4,29.8,29.0,75.0,16.6,0.09,nederlandse-antillen,curacao
11,22,27.0,29.0,28.1,78.3,16.3,0.08,nederlandse-antillen,curacao
11,23,27.0,29.0,28.0,79.0,17.2,0.09,nederlandse-antillen,curacao
12,0,26.2,27.9,27.1,79.0,18.6,0.01,nederlandse-antillen,curacao
12,1,26.0,28.0,27.0,79.0,20.4,0.01,nederlandse-antillen,curacao
12,2,26.0,27.9,27.0,79.0,20.2,0.02,nederlandse-antillen,curacao
12,3,26.2,27.5,27.0,79.5,18.7,0.03,nederlandse-antillen,curacao
12,4,26.0,27.9,27.0,79.0,19.5,0.06,nederlandse-antillen,curacao
12,5,26.0,27.5,26.7,79.0,18.6,0.11,nederlandse-antillen,curacao
12,6,25.7,27.3,26.6,80.0,16.8,0.14,nederlandse-antillen,curacao
12,7,26.0,27.0,26.5,81.5,18.6,0.14,nederlandse-antillen,curacao
12,8,26.0,27.0,26.3,81.5,17.7,0.18,nederlandse-antillen,curacao
12,9,25.5,27.0,26.2,81.0,16.7,0.18,nederlandse-antillen,curacao
12,10,25.0,27.0,26.0,81.5,16.8,0.19,nederlandse-antillen,curacao
12,11,25.0,27.0,26.1,81.5,15.8,0.18,nederlandse-antillen,curacao
12,12,26.1,27.8,27.0,79.5,17.7,0.14,nederlandse-antillen,curacao
12,13,27.0,29.0,28.0,74.5,19.5,0.13,nederlandse-antillen,curacao
12,14,28.0,29.0,28.5,72.5,22.2,0.26,nederlandse-antillen,curacao
12,15,28.3,29.9,29.1,71.0,21.4,0.39,nederlandse-antillen,curacao
12,16,29.0,30.0,29.5,68.5,21.3,0.58,nederlandse-antillen,curacao
12,17,29.0,30.0,29.5,68.5,21.3,0.61,nederlandse-antillen,curacao
12,18,28.5,30.3,29.5,68.5,20.6,0.51,nederlandse-antillen,curacao
12,19,28.0,30.0,29.4,69.0,20.4,0.45,nederlandse-antillen,curacao
12,20,28.0,30.0,28.7,70.5,20.4,0.21,nederlandse-antillen,curacao
12,21,27.4,29.0,28.1,73.0,18.7,0.02,nederlandse-antillen,curacao
12,22,27.0,28.0,27.5,76.5,18.6,0.0,nederlandse-antillen,curacao
12,23,26.0,28.0,27.0,77.5,17.7,0.02,nederlandse-antillen,curacao
